symbol,date,bias,confidence,kz_correct,ext_correct,kz_pct,ext_pct
USDJPY,2026-04-06,Bullish,5,True,True,0.0144,0.1587
USDJPY,2026-04-07,Bearish,5,False,False,0.062,0.0676
USDJPY,2026-04-08,Bearish,5,True,True,-0.1029,-0.0284
USDJPY,2026-04-13,Bullish,5,False,True,-0.0858,0.0376
USDJPY,2026-04-14,Bearish,5,False,False,0.0183,0.0554
USDJPY,2026-04-16,Bullish,5,True,True,0.127,0.039
USDJPY,2026-04-21,Bullish,5,False,True,-0.0628,0.1338
USDJPY,2026-04-22,Bullish,5,False,True,-0.0283,0.1721
USDJPY,2026-04-23,Bullish,5,False,False,-0.0877,-0.1666
DXY,2024-04-29,Bullish,8,False,False,-0.0577,-0.2183
DXY,2024-04-30,Bullish,8,True,True,0.0509,0.149
DXY,2024-05-01,Bearish,4,True,False,-0.0132,0.0612
DXY,2024-05-02,Bearish,5,False,True,0.0577,-0.1807
DXY,2024-05-03,Bearish,5,False,False,0.3257,0.3534
DXY,2024-05-06,Bearish,5,False,False,0.0982,0.1583
DXY,2024-05-07,Bearish,5,True,False,-0.0095,0.0961
DXY,2024-05-09,Bearish,5,True,True,-0.129,-0.1271
DXY,2024-05-10,Bearish,5,False,True,0.0684,-0.038
DXY,2024-05-13,Bearish,5,True,False,-0.0314,0.0675
DXY,2024-05-14,Bearish,5,True,True,-0.1797,-0.1094
DXY,2024-05-15,Bearish,5,False,True,0.0421,-0.1349
DXY,2024-05-16,Bearish,5,True,True,-0.0612,-0.0861
DXY,2024-05-17,Bearish,5,True,True,-0.2827,-0.2149
DXY,2024-05-20,Bearish,5,True,True,-0.0879,-0.0889
DXY,2024-05-21,Bearish,5,True,False,-0.0602,0.0115
DXY,2024-05-23,Bullish,8,True,True,0.2254,0.2798
DXY,2024-05-24,Bearish,5,True,True,-0.0353,-0.0487
DXY,2024-05-28,Bearish,5,False,False,0.0556,0.069
DXY,2024-05-29,Bullish,8,True,True,0.253,0.2683
DXY,2024-05-30,Bearish,5,True,True,-0.1126,-0.1078
DXY,2024-05-31,Bearish,5,False,False,0.16,0.2366
DXY,2024-06-03,Bearish,5,True,True,-0.2639,-0.3633
DXY,2024-06-04,Bearish,5,True,True,-0.1333,-0.1515
DXY,2024-06-05,Bearish,5,False,False,0.2025,0.1564
DXY,2024-06-06,Bearish,5,False,True,0.0182,-0.0489
DXY,2024-06-07,Bullish,8,True,True,0.172,0.2006
DXY,2024-06-10,Bullish,8,True,False,0.0218,-0.1064
DXY,2024-06-11,Bullish,8,True,True,0.1434,0.037
DXY,2024-06-12,Bullish,8,False,False,-0.135,-0.112
DXY,2024-06-13,Bullish,8,True,True,0.1631,0.3786
DXY,2024-06-14,Bullish,8,True,False,0.0284,-0.0918
DXY,2024-06-17,Bullish,8,False,False,-0.0294,-0.1326
DXY,2024-06-18,Bullish,8,False,False,-0.0323,-0.0816
DXY,2024-06-20,Bullish,8,False,True,-0.0152,0.1213
DXY,2024-06-21,Bullish,8,True,True,0.1551,0.0728
DXY,2024-06-24,Bullish,8,True,True,0.018,0.0379
DXY,2024-06-25,Bullish,8,True,True,0.0454,0.0255
DXY,2024-06-26,Bullish,8,True,True,0.0245,0.0245
DXY,2024-06-27,Bullish,8,True,True,0.0719,0.1229
DXY,2024-06-28,Bullish,8,False,False,-0.0491,-0.0416
DXY,2024-07-01,Bullish,8,True,True,0.1807,0.1608
DXY,2024-07-02,Bullish,8,False,False,-0.1124,-0.0293
DXY,2024-07-03,Bullish,8,False,False,-0.3043,-0.2246
DXY,2024-07-05,Bearish,5,False,False,0.0591,0.0362
DXY,2024-07-11,Bearish,5,False,False,0.0623,0.164
DXY,2024-07-12,Bearish,5,True,True,-0.2349,-0.1898
DXY,2024-07-15,Bearish,5,True,True,-0.0624,-0.0038
DXY,2024-07-16,Bearish,5,True,True,-0.0115,-0.0938
DXY,2024-07-17,Bearish,5,False,False,0.08,0.0781
DXY,2024-07-18,Bearish,5,False,False,0.1079,0.1608
DXY,2024-07-19,Bearish,5,True,False,-0.0335,0.0115
DXY,2024-07-22,Bearish,5,True,True,-0.0057,-0.0077
DXY,2024-07-23,Bearish,5,False,True,0.0737,-0.0057
DXY,2024-07-24,Bearish,5,True,False,-0.0096,0.0221
DXY,2024-07-25,Bearish,5,True,True,-0.0393,-0.0594
DXY,2024-07-26,Bearish,5,True,True,-0.0115,-0.07
DXY,2024-07-29,Bearish,5,False,True,0.0172,-0.0296
DXY,2024-07-30,Bearish,5,True,True,-0.0649,-0.2548
DXY,2024-07-31,Bearish,5,False,False,0.1327,0.2125
DXY,2024-08-01,Bearish,5,True,False,-0.0134,0.0633
DXY,2024-08-02,Bearish,5,True,True,-0.2803,-0.1856
DXY,2024-08-05,Bearish,5,False,False,0.1251,0.3988
DXY,2024-08-06,Bearish,5,True,True,-0.2385,-0.1406
DXY,2024-08-07,Bearish,5,True,False,-0.0213,0.0359
DXY,2024-08-08,Bearish,5,True,True,-0.0706,-0.1131
DXY,2024-08-09,Bearish,5,True,True,-0.124,-0.0833
DXY,2024-08-12,Bearish,5,True,True,-0.0726,-0.0446
DXY,2024-08-13,Bearish,5,True,True,-0.1436,-0.2882
DXY,2024-08-14,Bearish,5,True,True,-0.1736,-0.0244
DXY,2024-08-15,Bullish,4,False,False,-0.1988,-0.1503
DXY,2024-08-16,Bearish,5,False,True,0.0536,-0.0643
DXY,2024-08-19,Bearish,5,True,True,-0.2104,-0.2368
DXY,2024-08-20,Bearish,5,True,True,-0.1357,-0.177
DXY,2024-08-21,Bearish,5,True,True,-0.0276,-0.2307
DXY,2024-08-22,Bearish,5,False,False,0.1876,0.2419
DXY,2024-08-23,Bearish,5,True,True,-0.5412,-0.5688
DXY,2024-08-26,Bearish,5,True,True,-0.0883,-0.0198
DXY,2024-08-27,Bearish,5,True,True,-0.0962,-0.1002
DXY,2024-08-28,Bearish,5,True,False,-0.1503,0.002
DXY,2024-08-29,Bearish,5,False,True,0.0868,-0.0493
DXY,2024-08-30,Bearish,5,True,False,-0.0138,0.2108
DXY,2024-09-03,Bearish,5,False,False,0.0442,0.0688
DXY,2024-09-04,Bearish,5,True,True,-0.3816,-0.3453
DXY,2024-09-05,Bearish,5,False,True,0.171,-0.0297
DXY,2024-09-09,Bullish,5,False,False,-0.0679,-0.123
DXY,2024-09-10,Bullish,5,True,True,0.0974,0.0148
DXY,2024-09-11,Bullish,5,False,False,-0.0039,-0.0187
DXY,2024-09-12,Bullish,5,False,False,-0.06,-0.1092
DXY,2024-09-13,Bearish,8,True,False,-0.0069,0.0733
DXY,2024-09-16,Bearish,8,False,False,0.0338,0.0199
DXY,2024-09-17,Bearish,8,False,False,0.0834,0.1439
DXY,2024-09-18,Bearish,8,False,False,0.0496,0.002
DXY,2024-09-19,Bearish,8,True,True,-0.1129,-0.2851
DXY,2024-09-20,Bearish,8,False,False,0.31,0.0159
DXY,2024-09-23,Bearish,8,True,True,-0.1179,-0.1159
DXY,2024-09-24,Bearish,8,True,True,-0.1122,-0.1886
DXY,2024-09-25,Bullish,3,True,True,0.1882,0.4741
DXY,2024-09-26,Bearish,8,False,False,0.0139,0.0268
DXY,2024-09-27,Bearish,8,False,False,0.1777,0.3404
DXY,2024-09-30,Bearish,8,False,False,0.1565,0.2292
DXY,2024-10-01,Bullish,5,False,True,-0.0474,0.1107
DXY,2024-10-02,Bullish,5,True,True,0.1902,0.0976
DXY,2024-10-03,Bullish,5,True,True,0.1168,0.0059
DXY,2024-10-04,Bullish,5,False,True,-0.1023,0.002
DXY,2024-10-07,Bullish,5,True,False,0.0439,-0.0488
DXY,2024-10-08,Bullish,5,True,True,0.0859,0.0371
DXY,2024-10-09,Bullish,5,True,True,0.0886,0.1402
DXY,2024-10-10,Bullish,5,True,True,0.1712,0.2976
DXY,2024-10-11,Bullish,5,False,False,-0.0321,-0.0826
DXY,2024-10-14,Bullish,5,False,True,-0.0504,0.0388
DXY,2024-10-15,Bullish,5,True,True,0.0378,0.1668
DXY,2024-10-16,Bullish,5,True,True,0.0919,0.1665
DXY,2024-10-17,Bullish,5,True,True,0.1119,0.1466
DXY,2024-10-18,Bullish,5,True,False,0.0135,-0.0715
DXY,2024-10-21,Bullish,5,True,True,0.2008,0.3389
DXY,2024-10-22,Bullish,5,False,True,-0.0067,0.0183
DXY,2024-10-23,Bullish,5,True,True,0.0038,0.0096
DXY,2024-10-24,Bullish,5,True,False,0.0115,-0.0681
DXY,2024-10-25,Bullish,5,True,True,0.077,0.2674
DXY,2024-10-28,Bullish,5,False,True,-0.023,0.0787
DXY,2024-10-29,Bullish,5,False,False,-0.1922,-0.1511
DXY,2024-10-30,Bullish,5,False,False,-0.2558,-0.3573
DXY,2024-10-31,Bullish,5,True,True,0.1492,0.2127
DXY,2024-11-01,Bullish,5,True,True,0.2707,0.3169
DXY,2024-11-04,Bullish,5,True,True,0.0309,0.1206
DXY,2024-11-05,Bullish,5,False,False,-0.081,-0.3017
DXY,2024-11-06,Bullish,5,False,False,-0.1995,-0.0997
DXY,2024-11-07,Bullish,5,False,False,-0.2181,-0.178
DXY,2024-11-08,Bullish,5,False,True,-0.0029,0.3046
DXY,2024-11-11,Bullish,5,False,False,-0.0133,-0.0218
DXY,2024-11-12,Bullish,5,True,True,0.1673,0.241
DXY,2024-11-13,Bullish,5,True,True,0.3808,0.566
DXY,2024-11-14,Bullish,5,False,False,-0.3342,-0.249
DXY,2024-11-15,Bullish,5,True,False,0.1323,-0.0141
DXY,2024-11-18,Bullish,5,False,False,-0.0657,-0.2562
DXY,2024-11-19,Bullish,5,False,True,-0.0546,0.0386
DXY,2024-11-20,Bullish,5,True,True,0.2289,0.121
DXY,2024-11-21,Bullish,5,True,True,0.1614,0.3368
DXY,2024-11-22,Bullish,5,True,True,0.1555,0.0838
DXY,2024-11-25,Bullish,5,True,True,0.3668,0.3706
DXY,2024-11-26,Bullish,5,True,True,0.1291,0.2059
DXY,2024-11-27,Bearish,8,True,True,-0.0424,-0.0962
DXY,2024-11-29,Bearish,8,False,True,0.0038,-0.1142
DXY,2024-12-02,Bearish,6,False,False,0.2896,0.1203
DXY,2024-12-03,Bearish,8,False,True,0.1017,-0.0047
DXY,2024-12-04,Bearish,8,True,True,-0.3751,-0.468
DXY,2024-12-05,Bearish,8,True,True,-0.0802,-0.0472
DXY,2024-12-06,Bearish,8,False,False,0.3571,0.4764
DXY,2024-12-09,Bearish,8,True,False,-0.0916,0.1227
DXY,2024-12-10,Bearish,8,False,False,0.1776,0.1382
DXY,2024-12-12,Bullish,5,True,False,0.149,-0.0112
DXY,2024-12-13,Bullish,5,True,True,0.2332,0.1807
DXY,2024-12-17,Bullish,5,True,False,0.0271,-0.0206
DXY,2024-12-18,Bullish,5,True,True,0.1262,0.0944
DXY,2024-12-19,Bullish,5,True,True,0.2092,0.3758
DXY,2024-12-20,Bullish,5,True,False,0.0519,-0.2556
DXY,2024-12-23,Bullish,5,True,False,0.0527,-0.012
DXY,2024-12-24,Bullish,5,True,True,0.1045,0.1332
DXY,2024-12-26,Bullish,5,True,False,0.0009,-0.0203
DXY,2024-12-27,Bullish,5,True,True,0.0834,0.1492
DXY,2024-12-30,Bullish,5,True,False,0.0369,-0.0979
DXY,2024-12-31,Bullish,5,True,True,0.2302,0.3078
DXY,2025-01-02,Bullish,5,True,True,0.3032,0.3951
DXY,2025-01-03,Bullish,5,True,False,0.0596,-0.0193
DXY,2025-01-06,Bullish,5,True,True,0.2863,0.315
DXY,2025-01-07,Bearish,4,False,False,0.2413,0.2413
DXY,2025-01-08,Bullish,5,True,True,0.0385,0.0156
DXY,2025-01-09,Bullish,5,True,True,0.0798,0.1027
DXY,2025-01-10,Bullish,5,False,True,-0.031,0.0119
DXY,2025-01-13,Bullish,5,True,False,0.1128,-0.0646
DXY,2025-01-14,Bullish,5,False,False,-0.3183,-0.2371
DXY,2025-01-15,Bullish,5,True,True,0.2844,0.4906
DXY,2025-01-17,Bullish,5,False,True,-0.0641,0.1154
DXY,2025-01-21,Bearish,5,True,True,-0.2203,-0.3854
DXY,2025-01-22,Bearish,5,False,False,0.1648,0.1852
DXY,2025-01-23,Bearish,5,False,True,0.0647,-0.2633
DXY,2025-01-24,Bearish,5,True,True,-0.4029,-0.3611
DXY,2025-01-27,Bearish,5,False,False,0.1839,0.2502
DXY,2025-01-28,Bearish,5,False,True,0.0139,-0.0213
DXY,2025-01-29,Bearish,5,True,True,-0.2817,-0.3057
DXY,2025-01-30,Bearish,5,False,False,0.1729,0.3021
DXY,2025-01-31,Bearish,4,True,True,-0.1192,-0.3261
DXY,2025-02-03,Bullish,8,False,False,-0.4304,-0.1987
DXY,2025-02-04,Bearish,5,True,True,-0.3974,-0.4112
DXY,2025-02-05,Bearish,5,True,True,-0.1877,-0.1459
DXY,2025-02-06,Bearish,5,True,True,-0.1259,-0.2093
DXY,2025-02-07,Bearish,5,False,False,0.0176,0.2605
DXY,2025-02-10,Bearish,5,False,False,0.0009,0.0508
DXY,2025-02-11,Bearish,5,True,True,-0.0942,-0.1608
DXY,2025-02-12,Bearish,5,True,True,-0.3118,-0.6956
DXY,2025-02-13,Bearish,5,True,True,-0.3776,-0.3183
DXY,2025-02-14,Bearish,5,True,True,-0.133,-0.1105
DXY,2025-02-18,Bearish,5,True,False,-0.1719,0.0028
DXY,2025-02-19,Bearish,5,False,False,0.042,0.1886
DXY,2025-02-20,Bearish,5,True,True,-0.2583,-0.3763
DXY,2025-02-21,Bearish,5,False,True,0.06,-0.0206
DXY,2025-02-24,Bearish,5,True,True,-0.0216,-0.0422
DXY,2025-02-25,Bearish,5,False,True,0.0075,-0.0273
DXY,2025-02-26,Bearish,5,True,True,-0.1698,-0.1286
DXY,2025-02-28,Bullish,8,True,True,0.0466,0.0624
DXY,2025-03-03,Bearish,5,True,True,-0.1947,-0.2612
DXY,2025-03-04,Bearish,5,False,False,0.1348,0.0651
DXY,2025-03-05,Bearish,5,True,True,-0.309,-0.4558
DXY,2025-03-06,Bearish,5,False,False,0.0683,0.1655
DXY,2025-03-07,Bearish,5,True,False,-0.1523,0.0443
DXY,2025-03-10,Bearish,5,True,False,-0.0145,0.1677
DXY,2025-03-11,Bearish,5,False,True,0.0222,-0.0397
DXY,2025-03-12,Bearish,5,True,True,-0.2746,-0.2766
DXY,2025-03-13,Bearish,5,True,True,-0.2462,-0.2645
DXY,2025-03-14,Bearish,5,False,False,0.0733,0.0222
DXY,2025-03-17,Bearish,5,True,True,-0.1381,-0.1796
DXY,2025-03-18,Bearish,5,True,True,-0.0406,-0.2231
DXY,2025-03-19,Bearish,5,False,False,0.11,0.1023
DXY,2025-03-20,Bullish,7,False,False,-0.0019,-0.1241
DXY,2025-03-21,Bullish,8,True,True,0.0693,0.152
DXY,2025-03-24,Bullish,8,True,True,0.2316,0.294
DXY,2025-03-25,Bullish,8,True,True,0.0731,0.1077
DXY,2025-03-26,Bullish,8,False,False,-0.0498,-0.0201
DXY,2025-03-27,Bullish,8,True,False,0.0288,-0.0489
DXY,2025-03-28,Bullish,8,False,False,-0.2521,-0.2626
DXY,2025-03-31,Bullish,8,True,True,0.0441,0.0154
DXY,2025-04-01,Bullish,8,False,False,-0.209,-0.1419
DXY,2025-04-02,Bearish,5,True,True,-0.2106,-0.1135
DXY,2025-04-03,Bearish,5,True,False,-0.2528,0.3335
DXY,2025-04-04,Bearish,5,False,False,0.2923,0.5132
DXY,2025-04-07,Bearish,5,False,False,0.4003,0.4217
DXY,2025-04-10,Bearish,5,True,True,-0.6633,-0.7507
DXY,2025-04-11,Bearish,5,False,False,0.5279,0.7371
DXY,2025-04-14,Bearish,5,True,False,-0.2593,0.002
DXY,2025-04-15,Bearish,5,True,False,-0.1031,0.3324
DXY,2025-04-16,Bearish,5,True,True,-0.2188,-0.1616
DXY,2025-04-17,Bearish,5,False,False,0.0332,0.006
DXY,2025-04-21,Bearish,5,False,False,0.2996,0.2579
DXY,2025-04-22,Bearish,5,True,False,-0.0345,0.2821
DXY,2025-04-23,Bearish,5,False,False,0.4136,0.5992
DXY,2025-04-24,Bearish,5,False,True,0.0312,-0.002
DXY,2025-04-25,Bearish,5,True,True,-0.0361,-0.0692
DXY,2025-04-29,Bullish,5,True,True,0.2069,0.0424
DXY,2025-04-30,Bullish,5,False,True,-0.0241,0.0513
DXY,2025-05-01,Bullish,5,True,True,0.2942,0.2652
DXY,2025-05-02,Bullish,5,False,False,-0.4135,-0.017
DXY,2025-05-05,Bullish,5,True,True,0.1477,0.4301
DXY,2025-05-07,Bullish,5,False,True,-0.0664,0.0543
DXY,2025-05-08,Bullish,5,True,True,0.189,0.6031
DXY,2025-05-09,Bullish,5,False,False,-0.1076,-0.008
DXY,2025-05-12,Bullish,5,True,True,0.0187,0.2362
DXY,2025-05-13,Bullish,5,False,False,-0.1913,-0.3264
DXY,2025-05-14,Bullish,5,True,True,0.1312,0.331
DXY,2025-05-15,Bullish,5,True,True,0.1768,0.1678
DXY,2025-05-16,Bullish,5,True,True,0.3136,0.3652
DXY,2025-05-19,Bearish,5,True,False,-0.0169,0.1336
DXY,2025-05-20,Bearish,5,True,True,-0.24,-0.1604
DXY,2025-05-21,Bearish,5,True,True,-0.0693,-0.0974
DXY,2025-05-22,Bearish,5,False,False,0.1062,0.1833
DXY,2025-05-23,Bearish,5,True,True,-0.0805,-0.1852
DXY,2025-05-26,Bearish,8,True,True,-0.0767,-0.0757
DXY,2025-05-27,Bearish,8,False,False,0.2226,0.2942
DXY,2025-05-28,Bearish,8,False,False,0.0591,0.1183
DXY,2025-05-29,Bearish,8,False,True,0.0141,-0.1428
DXY,2025-05-30,Bearish,8,False,False,0.0262,0.0131
DXY,2025-06-02,Bearish,8,True,False,-0.1042,0.0476
DXY,2025-06-03,Bearish,8,True,False,-0.0504,0.0958
DXY,2025-06-04,Bearish,8,True,True,-0.2223,-0.292
DXY,2025-06-05,Bearish,8,True,True,-0.1519,-0.0769
DXY,2025-06-06,Bearish,8,False,False,0.0928,0.122
DXY,2025-06-09,Bearish,8,True,True,-0.0605,-0.1896
DXY,2025-06-10,Bearish,8,False,False,0.0515,0.094
DXY,2025-06-11,Bearish,8,True,True,-0.1397,-0.2004
DXY,2025-06-12,Bearish,8,False,False,0.2221,0.2343
DXY,2025-06-13,Bearish,8,True,True,-0.2226,-0.3171
DXY,2025-06-16,Bearish,8,True,True,-0.0602,-0.0163
DXY,2025-06-17,Bullish,3,True,True,0.1975,0.3817
DXY,2025-06-18,Bullish,4,True,True,0.0162,0.0253
DXY,2025-06-20,Bullish,4,True,False,0.0739,-0.0719
DXY,2025-06-24,Bearish,8,True,True,-0.1428,-0.1897
DXY,2025-06-25,Bearish,8,True,True,-0.2037,-0.2933
DXY,2025-06-26,Bearish,8,True,True,-0.0226,-0.1809
DXY,2025-06-27,Bearish,8,False,False,0.237,0.2071
DXY,2025-06-30,Bearish,8,True,True,-0.1532,-0.3402
DXY,2025-07-01,Bearish,8,False,False,0.2081,0.325
DXY,2025-07-02,Bearish,8,True,True,-0.0247,-0.2266
DXY,2025-07-03,Bearish,8,True,True,-0.1295,-0.1419
DXY,2025-07-07,Bearish,8,True,False,-0.0986,0.2279
DXY,2025-07-08,Bearish,8,False,False,0.2286,0.0892
DXY,2025-07-09,Bearish,8,False,False,0.0174,0.0656
DXY,2025-07-10,Bearish,8,False,False,0.1526,0.1055
DXY,2025-07-14,Bullish,3,True,True,0.047,0.1961
DXY,2025-07-15,Bullish,5,True,True,0.5009,0.6559
DXY,2025-07-16,Bullish,5,True,False,0.0284,-0.3406
DXY,2025-07-17,Bullish,5,False,False,-0.0273,-0.003
DXY,2025-07-18,Bullish,5,True,True,0.0804,0.2291
DXY,2025-07-22,Bearish,8,True,True,-0.2719,-0.4978
DXY,2025-07-23,Bearish,8,True,True,-0.0472,-0.1118
DXY,2025-07-24,Bearish,8,True,True,-0.1713,-0.0923
DXY,2025-07-28,Bullish,3,True,True,0.1538,0.4126
DXY,2025-07-29,Bullish,5,False,False,-0.0101,-0.1211
DXY,2025-07-30,Bullish,5,False,True,-0.0141,0.0312
DXY,2025-07-31,Bullish,5,False,True,-0.0861,0.0771
DXY,2025-08-01,Bullish,5,False,False,-0.0798,-0.003
DXY,2025-08-04,Bullish,5,True,True,0.076,0.0182
DXY,2025-08-05,Bullish,5,False,False,-0.1909,-0.296
DXY,2025-08-06,Bearish,8,True,True,-0.0274,-0.0914
DXY,2025-08-07,Bearish,8,False,False,0.1782,0.057
DXY,2025-08-08,Bearish,8,True,True,-0.0977,-0.117
DXY,2025-08-11,Bearish,8,False,False,0.1747,0.0843
DXY,2025-08-12,Bearish,8,True,True,-0.0895,-0.2879
DXY,2025-08-13,Bearish,8,True,True,-0.1513,-0.0542
DXY,2025-08-15,Bearish,8,True,True,-0.0869,-0.0041
DXY,2025-08-18,Bearish,8,False,False,0.1285,0.1418
DXY,2025-08-19,Bearish,8,False,False,0.0479,0.1397
DXY,2025-08-20,Bearish,8,False,False,0.0194,0.0642
DXY,2025-08-21,Bullish,5,True,True,0.2308,0.2705
DXY,2025-08-22,Bearish,8,True,True,-0.9395,-0.98
DXY,2025-08-26,Bearish,8,True,True,-0.0662,-0.059
DXY,2025-08-28,Bearish,8,True,True,-0.0235,-0.1592
DXY,2025-08-29,Bearish,8,True,True,-0.363,-0.3385
DXY,2025-09-02,Bullish,5,False,False,-0.3734,-0.2567
DXY,2025-09-04,Bullish,5,True,True,0.1261,0.0855
DXY,2025-09-05,Bearish,8,True,True,-0.0277,-0.0399
DXY,2025-09-08,Bearish,8,True,False,-0.0102,0.0102
DXY,2025-09-09,Bearish,8,False,False,0.0636,0.1548
DXY,2025-09-10,Bearish,8,True,True,-0.1953,-0.0419
DXY,2025-09-11,Bearish,8,True,True,-0.1361,-0.221
DXY,2025-09-12,Bearish,8,True,True,-0.1043,-0.1084
DXY,2025-09-15,Bearish,8,False,False,0.0884,0.0606
DXY,2025-09-16,Bearish,8,True,True,-0.3328,-0.4235
DXY,2025-09-17,Bearish,8,True,True,-0.03,-0.0548
DXY,2025-09-18,Bearish,8,False,False,0.1903,0.1183
DXY,2025-09-22,Bullish,4,True,False,0.0893,-0.0205
DXY,2025-09-23,Bullish,3,True,False,0.0236,-0.0206
DXY,2025-09-24,Bullish,5,True,True,0.0072,0.091
DXY,2025-09-25,Bullish,5,True,True,0.1966,0.2515
DXY,2025-09-26,Bullish,5,False,False,-0.0844,-0.0915
DXY,2025-09-29,Bullish,5,True,True,0.1411,0.1206
DXY,2025-09-30,Bullish,5,False,False,-0.1145,-0.1482
DXY,2025-10-01,Bullish,5,True,True,0.0195,0.2018
DXY,2025-10-02,Bullish,5,True,True,0.2128,0.1678
DXY,2025-10-03,Bullish,5,False,False,-0.0092,-0.0051
DXY,2025-10-06,Bullish,5,False,False,-0.1822,-0.1395
DXY,2025-10-07,Bullish,5,True,True,0.0386,0.002
DXY,2025-10-08,Bullish,5,True,True,0.0597,0.2207
DXY,2025-10-09,Bullish,5,True,True,0.3163,0.4983
DXY,2025-10-10,Bullish,5,False,False,-0.0544,-0.282
DXY,2025-10-13,Bullish,5,True,False,0.0715,-0.0252
DXY,2025-10-14,Bullish,5,False,False,-0.2696,-0.3833
DXY,2025-10-15,Bullish,5,False,False,-0.09,-0.2224
DXY,2025-10-16,Bearish,8,True,True,-0.1278,-0.1481
DXY,2025-10-21,Bullish,5,True,False,0.0313,-0.003
DXY,2025-10-22,Bullish,5,False,False,-0.2049,-0.2826
DXY,2025-10-23,Bullish,5,False,True,-0.0545,0.0091
DXY,2025-10-24,Bullish,5,True,True,0.1113,0.1143
DXY,2025-10-27,Bullish,5,True,True,0.0476,0.0526
DXY,2025-10-28,Bullish,5,False,False,-0.1518,-0.2024
DXY,2025-10-29,Bullish,5,False,False,-0.1456,-0.1739
DXY,2025-10-30,Bullish,5,False,False,-0.1335,-0.1385
DXY,2025-10-31,Bullish,5,True,True,0.0773,0.1204
DXY,2025-11-03,Bullish,5,False,False,-0.1071,-0.1241
DXY,2025-11-04,Bullish,5,True,True,0.017,0.1079
DXY,2025-11-05,Bullish,5,False,False,-0.0259,-0.0598
DXY,2025-11-06,Bullish,5,False,False,-0.013,-0.0561
DXY,2025-11-07,Bullish,5,False,False,-0.0552,-0.1506
DXY,2025-11-10,Bullish,5,True,True,0.1698,0.0362
DXY,2025-11-13,Bearish,7,True,True,-0.1813,-0.2478
DXY,2025-11-14,Bearish,7,False,False,0.2058,0.2058
DXY,2025-11-17,Bullish,5,False,True,-0.0141,0.006
DXY,2025-11-18,Bearish,7,False,False,0.1126,0.1578
DXY,2025-11-19,Bullish,5,True,True,0.2235,0.3488
DXY,2025-11-20,Bullish,5,True,True,0.029,0.0589
DXY,2025-11-21,Bullish,5,True,True,0.1018,0.0399
DXY,2025-11-24,Bullish,5,True,True,0.0569,0.1249
DXY,2025-11-26,Bearish,7,True,True,-0.2842,-0.3192
DXY,2025-11-28,Bearish,7,True,True,-0.2479,-0.1656
DXY,2025-12-01,Bearish,8,False,False,0.1262,0.2382
DXY,2025-12-02,Bearish,8,False,False,0.0332,0.0443
DXY,2025-12-03,Bearish,8,True,True,-0.0253,-0.1
DXY,2025-12-04,Bearish,8,True,False,-0.1072,0.0546
DXY,2025-12-05,Bearish,8,False,False,0.0111,0.0364
DXY,2025-12-08,Bearish,8,False,False,0.1859,0.0747
DXY,2025-12-09,Bearish,8,False,False,0.0958,0.1281
DXY,2025-12-10,Bearish,8,True,True,-0.0121,-0.1514
DXY,2025-12-11,Bearish,8,True,True,-0.1911,-0.1586
DXY,2025-12-12,Bearish,8,True,True,-0.0376,-0.131
DXY,2025-12-15,Bearish,8,True,False,-0.1038,0.0458
DXY,2025-12-16,Bearish,8,False,False,0.0377,0.05
DXY,2025-12-17,Bearish,8,True,True,-0.1595,-0.1138
DXY,2025-12-18,Bearish,8,False,False,0.1211,0.1974
DXY,2025-12-22,Bearish,8,True,True,-0.1139,-0.1159
DXY,2025-12-23,Bearish,8,False,False,0.0133,0.0316
DXY,2025-12-24,Bearish,8,False,False,0.0184,0.05
DXY,2025-12-26,Bearish,8,False,False,0.0889,0.1655
DXY,2025-12-29,Bearish,8,True,False,-0.0316,0.0999
DXY,2026-01-02,Bullish,5,False,False,-0.2377,-0.067
DXY,2026-01-06,Bullish,5,True,True,0.1382,0.1118
DXY,2026-01-07,Bullish,5,True,True,0.0589,0.0852
DXY,2026-01-08,Bullish,5,False,True,-0.0486,0.0445
DXY,2026-01-09,Bullish,5,True,True,0.0818,0.1636
DXY,2026-01-12,Bullish,5,True,True,0.076,0.1671
DXY,2026-01-13,Bullish,5,True,True,0.1223,0.188
DXY,2026-01-14,Bullish,5,False,False,-0.1171,-0.002
DXY,2026-01-15,Bullish,5,False,False,-0.0503,-0.0815
DXY,2026-01-16,Bullish,5,True,True,0.1743,0.1703
DXY,2026-01-20,Bullish,5,True,True,0.0366,0.0102
DXY,2026-01-21,Bullish,5,True,True,0.2611,0.2551
DXY,2026-01-22,Bearish,5,True,True,-0.1856,-0.293
DXY,2026-01-23,Bearish,5,True,True,-0.1993,-0.5999
DXY,2026-01-26,Bearish,8,True,True,-0.3087,-0.1647
DXY,2026-01-27,Bearish,8,True,True,-0.2204,-0.4615
DXY,2026-01-28,Bearish,8,False,False,0.1069,0.1391
DXY,2026-01-29,Bearish,8,False,True,0.1558,-0.0457
DXY,2026-01-30,Bearish,8,False,False,0.0879,0.2865
DXY,2026-02-05,Bullish,5,True,True,0.2028,0.1178
DXY,2026-02-09,Bearish,8,True,True,-0.1124,-0.0763
DXY,2026-02-12,Bullish,3,False,True,-0.0372,0.157
DXY,2026-02-17,Bearish,8,False,True,0.1469,-0.1099
DXY,2026-02-18,Bullish,3,True,True,0.0401,0.191
