symbol,asset_class,date,daily_bias,weekly_bias,htf_aligned,structure,premium_disc,pd_correct,has_ob,has_fvg,dol_kind,has_eql,confidence,correct
USDJPY,forex,2025-09-03,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-09-04,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-09-08,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-09-09,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,True
USDJPY,forex,2025-09-10,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-09-11,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-09-15,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-09-16,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-09-17,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,True
USDJPY,forex,2025-09-18,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-10-06,Bullish,Neutral,False,HH+HL,Premium,False,False,True,BSL,True,4,False
USDJPY,forex,2025-10-07,Bullish,Neutral,False,HH+HL,Premium,False,False,True,None,True,4,True
USDJPY,forex,2025-10-08,Bullish,Neutral,False,HH+HL,Premium,False,False,True,None,True,4,False
USDJPY,forex,2025-10-09,Bullish,Neutral,False,HH+HL,Premium,False,False,True,None,True,4,True
USDJPY,forex,2025-10-13,Bullish,Neutral,False,HH+HL,Premium,False,False,True,BSL,True,4,True
USDJPY,forex,2025-10-14,Bullish,Neutral,False,HH+HL,Premium,False,False,True,BSL,True,4,True
USDJPY,forex,2025-10-15,Bullish,Neutral,False,HH+HL,Premium,False,False,True,BSL,True,4,True
USDJPY,forex,2025-10-16,Bullish,Neutral,False,HH+HL,Equilibrium,False,False,True,BSL,True,5,False
USDJPY,forex,2025-10-20,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-10-21,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-10-22,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-10-23,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-10-28,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-10-29,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,True
USDJPY,forex,2025-10-30,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-10-31,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-04,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,False
USDJPY,forex,2025-11-05,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,False
USDJPY,forex,2025-11-06,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-07,Bullish,Bullish,True,HH+HL,Equilibrium,False,False,True,BSL,True,8,False
USDJPY,forex,2025-11-11,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-11-12,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2025-11-13,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-14,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,False
USDJPY,forex,2025-11-18,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-19,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,False
USDJPY,forex,2025-11-20,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-21,Bullish,Bullish,True,HH+HL,Premium,False,False,True,None,True,7,True
USDJPY,forex,2025-11-25,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2025-11-26,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2025-11-27,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2025-11-28,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2025-12-02,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
USDJPY,forex,2025-12-03,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
USDJPY,forex,2025-12-04,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-12-05,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,True
USDJPY,forex,2025-12-09,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
USDJPY,forex,2025-12-10,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2025-12-11,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
USDJPY,forex,2025-12-12,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
USDJPY,forex,2025-12-16,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-12-17,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2025-12-18,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
USDJPY,forex,2025-12-19,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
USDJPY,forex,2025-12-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2025-12-24,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2025-12-30,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
USDJPY,forex,2025-12-31,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2026-01-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2026-01-07,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2026-01-08,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2026-01-09,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2026-01-13,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
USDJPY,forex,2026-01-14,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
USDJPY,forex,2026-01-15,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,False
USDJPY,forex,2026-01-16,Bullish,Bullish,True,HH+HL,Premium,False,True,True,None,True,8,True
USDJPY,forex,2026-01-20,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2026-01-21,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
USDJPY,forex,2026-01-22,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
USDJPY,forex,2026-01-23,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,True
USDJPY,forex,2026-01-27,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-01-28,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-01-29,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,True
USDJPY,forex,2026-01-30,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-02-04,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
USDJPY,forex,2026-02-05,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2026-02-06,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
USDJPY,forex,2026-02-10,Bullish,Bullish,True,HH+HL,Premium,False,False,True,BSL,True,7,False
USDJPY,forex,2026-02-11,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-02-12,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-02-13,Bullish,Bullish,True,HH+HL,Discount,True,False,True,BSL,True,9,False
USDJPY,forex,2026-03-24,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,False
USDJPY,forex,2026-03-25,Bullish,Neutral,False,HH+HL,Equilibrium,False,True,True,BSL,True,6,True
USDJPY,forex,2026-03-26,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
USDJPY,forex,2026-03-27,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
USDJPY,forex,2026-03-30,Bullish,Neutral,False,HH+HL,Premium,False,True,True,None,True,5,False
USDJPY,forex,2026-03-31,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,False
USDJPY,forex,2026-04-01,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
USDJPY,forex,2026-04-02,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,False
USDJPY,forex,2026-04-06,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
USDJPY,forex,2026-04-07,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
USDJPY,forex,2026-04-08,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,False
USDJPY,forex,2026-04-09,Bullish,Neutral,False,HH+HL,Equilibrium,False,True,True,BSL,True,6,True
USDJPY,forex,2026-04-21,Bearish,Neutral,False,LH+LL,Premium,True,False,True,SSL,True,6,True
USDJPY,forex,2026-04-22,Bearish,Neutral,False,LH+LL,Premium,True,False,False,SSL,True,5,True
DXY,non-forex,2024-04-29,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,False
DXY,non-forex,2024-04-30,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
DXY,non-forex,2024-05-01,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-02,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-03,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-06,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-07,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-08,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
DXY,non-forex,2024-05-09,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-10,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-13,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-14,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-15,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-16,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-17,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-20,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-21,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-22,Bullish,Bullish,True,HH+HL,Equilibrium,False,True,True,BSL,True,9,False
DXY,non-forex,2024-05-23,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
DXY,non-forex,2024-05-24,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-28,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-05-29,Bullish,Bullish,True,HH+HL,Premium,False,True,True,BSL,True,8,True
DXY,non-forex,2024-05-30,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-05-31,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,True
DXY,non-forex,2024-06-03,Bullish,Bullish,True,HH+HL,Discount,True,True,True,BSL,True,10,False
DXY,non-forex,2024-06-07,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-10,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-11,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-12,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-06-13,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-14,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-17,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-06-18,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-06-20,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-06-21,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,False
DXY,non-forex,2024-06-24,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-25,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,False
DXY,non-forex,2024-06-26,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,False
DXY,non-forex,2024-06-27,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,False
DXY,non-forex,2024-06-28,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,True
DXY,non-forex,2024-07-01,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,False
DXY,non-forex,2024-07-02,Bearish,Bullish,False,LH+LL,Premium,True,False,True,SSL,True,6,True
DXY,non-forex,2024-07-03,Bearish,Bullish,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-07-05,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-07-08,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
DXY,non-forex,2024-07-09,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
DXY,non-forex,2024-07-10,Bearish,Bullish,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
DXY,non-forex,2024-07-11,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-07-12,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-15,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-16,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-17,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-07-18,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-07-19,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-22,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-23,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-07-24,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-25,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-26,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-07-29,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-08-08,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-08-09,Bearish,Bullish,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-08-12,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-08-13,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-08-14,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-08-15,Bearish,Neutral,False,LH+LL,Premium,True,True,True,SSL,True,7,True
DXY,non-forex,2024-08-16,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-08-19,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-20,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-21,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-22,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,False
DXY,non-forex,2024-08-23,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-26,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-27,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-28,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,True
DXY,non-forex,2024-08-29,Bearish,Neutral,False,LH+LL,Discount,False,True,True,None,True,5,False
DXY,non-forex,2024-08-30,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-09-03,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-09-04,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,True
DXY,non-forex,2024-09-05,Bearish,Neutral,False,LH+LL,Discount,False,True,True,SSL,True,5,False
DXY,non-forex,2024-09-06,Bearish,Neutral,False,LH+LL,Equilibrium,False,True,True,SSL,True,6,False
DXY,non-forex,2024-09-09,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-09-10,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-09-11,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-09-12,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-09-13,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,True
DXY,non-forex,2024-09-16,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-17,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-18,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-19,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,True
DXY,non-forex,2024-09-20,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-23,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,True
DXY,non-forex,2024-09-24,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,True
DXY,non-forex,2024-09-25,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-09-26,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-27,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-09-30,Bearish,Bearish,True,LH+LL,Discount,False,True,True,SSL,True,8,False
DXY,non-forex,2024-10-01,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-02,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-03,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-04,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-07,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-08,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-09,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-10,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-11,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-14,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-15,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-16,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-17,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-18,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-21,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-22,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-23,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-24,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-25,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-10-28,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-29,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-30,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-10-31,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-11-01,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-11-04,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,False
DXY,non-forex,2024-11-05,Bearish,Bearish,True,LH+LL,Premium,True,True,True,SSL,True,10,True
DXY,non-forex,2024-11-06,Bearish,Bearish,True,LH+LL,Premium,True,False,True,SSL,True,9,True
DXY,non-forex,2024-11-07,Bearish,Bearish,True,LH+LL,Premium,True,False,True,SSL,True,9,True
DXY,non-forex,2024-11-08,Bearish,Bearish,True,LH+LL,Premium,True,False,True,SSL,True,9,True
DXY,non-forex,2024-11-11,Bearish,Bearish,True,LH+LL,Premium,True,False,True,SSL,True,9,True
DXY,non-forex,2024-11-12,Bearish,Bearish,True,LH+LL,Premium,True,False,True,SSL,True,9,False
DXY,non-forex,2024-11-13,Bearish,Bearish,True,LH+LL,Premium,True,False,False,SSL,True,8,False
DXY,non-forex,2024-11-14,Bearish,Bearish,True,LH+LL,Premium,True,False,False,SSL,True,8,True
DXY,non-forex,2024-11-15,Bearish,Bearish,True,LH+LL,Premium,True,False,False,SSL,True,8,False
DXY,non-forex,2024-11-18,Bearish,Bearish,True,LH+LL,Premium,True,False,False,SSL,True,8,True
DXY,non-forex,2024-11-22,Bullish,Bearish,False,HH+HL,Premium,False,True,True,None,True,5,True
DXY,non-forex,2024-11-25,Bullish,Bearish,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-11-26,Bullish,Bearish,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-11-27,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,False
DXY,non-forex,2024-11-29,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,True
DXY,non-forex,2024-12-02,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,True
DXY,non-forex,2024-12-03,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,True
DXY,non-forex,2024-12-04,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,False
DXY,non-forex,2024-12-05,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,False
DXY,non-forex,2024-12-06,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,True
DXY,non-forex,2024-12-09,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,False
DXY,non-forex,2024-12-10,Bullish,Bearish,False,HH+HL,Discount,True,True,True,BSL,True,7,True
DXY,non-forex,2024-12-11,Bullish,Bearish,False,HH+HL,Equilibrium,False,True,True,BSL,True,6,True
DXY,non-forex,2024-12-12,Bullish,Bearish,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-13,Bullish,Bearish,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-16,Bullish,Neutral,False,HH+HL,Equilibrium,False,True,True,BSL,True,6,False
DXY,non-forex,2024-12-17,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-18,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-19,Bullish,Neutral,False,HH+HL,Premium,False,True,True,None,True,5,True
DXY,non-forex,2024-12-20,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-23,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-24,Bullish,Neutral,False,HH+HL,Premium,False,True,True,None,True,5,True
DXY,non-forex,2024-12-26,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-27,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-30,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2024-12-31,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2025-01-02,Bullish,Neutral,False,HH+HL,Premium,False,True,True,None,True,5,True
DXY,non-forex,2025-01-03,Bullish,Neutral,False,HH+HL,Premium,False,True,True,None,True,5,True
DXY,non-forex,2025-01-06,Bullish,Neutral,False,HH+HL,Premium,False,True,True,BSL,True,5,True
DXY,non-forex,2025-01-07,Bullish,Neutral,False,HH+HL,Discount,True,True,True,BSL,True,7,True
